Local time in Surabaya,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
21.02.2024 22:00,27.2,758.5,758.8,1.5,91,Wind blowing from the west-northwest,1,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",8,25.6,,,,,,
21.02.2024 19:00,27.6,757,757.3,1.9,88,Wind blowing from the west-northwest,1,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Rain.,,35.2,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,25.4,24,6,,,,
21.02.2024 16:00,30,755.1,755.4,-0.4,79,Wind blowing from the south-west,3,,,100%.,"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ",Thunderstorm(s) with or without precipitation.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",60%.,300-600,Altostratus opacus or Nimbostratus.,,7,26,6,3,,,,
21.02.2024 13:00,34.8,755.5,755.8,-2.1,60,Wind blowing from the west-northwest,7,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,25.8,,,,,,
21.02.2024 10:00,32,757.6,757.9,0.2,69,Wind blowing from the west-northwest,3,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.6,,,,,,
21.02.2024 07:00,28,757.4,757.7,0.6,85,Wind blowing from the north-west,2,,,40%., ,,,26.8,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.3,,,,,,
21.02.2024 04:00,27.3,756.8,757.1,-0.6,87,"Calm, no wind",0,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25,,,,,,
21.02.2024 01:00,28,757.4,757.7,-0.4,81,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.5,,,,,,
20.02.2024 22:00,30.2,757.8,758.2,1.1,79,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,26.2,,,,,,
20.02.2024 19:00,31,756.7,757.1,1.2,73,Wind blowing from the west-northwest,4,,,60%., ,,,,34.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.7,,,,,,
20.02.2024 16:00,33.1,755.5,755.8,-1.1,63,Wind blowing from the north-west,5,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.2,,,,,,
20.02.2024 13:00,34.2,756.6,757,-2.1,63,Wind blowing from the north-west,4,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,26.3,,,,,,
20.02.2024 10:00,31.4,758.7,759,0.6,71,Wind blowing from the north-west,2,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.5,,,,,,
20.02.2024 07:00,28.4,758.1,758.5,1.2,85,"Calm, no wind",0,,,40%., ,,,26.5,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.7,Trace of precipitation,24,,,,
20.02.2024 04:00,28,756.9,757.2,-0.8,88,"Calm, no wind",0,,,60%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,"10%  or less, but not 0",600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.9,,,,,,
20.02.2024 01:00,28.6,757.7,758,-0.7,87,"Calm, no wind",0,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",8,26.2,,,,,,
19.02.2024 22:00,29.8,758.4,758.7,0.5,79,Wind blowing from the west-northwest,3,,,40%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.8,,,,,,
19.02.2024 19:00,30,757.9,758.2,1.6,78,Wind blowing from the north-northeast,2,,,50%., ,,,,33.6,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.7,,,,,,
19.02.2024 16:00,31.2,756.3,756.7,-1.1,73,Wind blowing from the north-west,3,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.9,,,,,,
19.02.2024 13:00,30,757.4,757.8,-1.6,71,Wind blowing from the north-northwest,3,,,70 – 80%.,"Rain, not freezing, intermittent, slight at time of observation. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",50%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",9,24.2,Trace of precipitation,6,,,,
19.02.2024 10:00,31.8,759,759.3,0.1,68,Wind blowing from the east-northeast,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.2,,,,,,
19.02.2024 07:00,26.7,758.9,759.2,1.4,89,"Calm, no wind",0,,,40%., ,,,25.2,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.7,,,,,,
19.02.2024 04:00,25.7,757.5,757.9,-0.1,94,"Calm, no wind",0,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.7,,,,,,
19.02.2024 01:00,26,757.6,757.9,-1.4,91,"Calm, no wind",0,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.4,,,,,,
18.02.2024 22:00,26.8,759,759.3,0.8,89,Wind blowing from the north-west,1,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.8,,,,,,
18.02.2024 19:00,27.8,758.2,758.6,1.7,85,"Calm, no wind",0,,,70 – 80%., ,,,,33.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.1,,,,,,
18.02.2024 16:00,31.4,756.5,756.9,-0.5,71,Wind blowing from the north-northwest,4,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.5,,,,,,
18.02.2024 13:00,33,757,757.3,-1.6,64,Wind blowing from the west-northwest,4,,,100%., ,,,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.3,,,,,,
18.02.2024 10:00,30.4,758.6,758.9,-0.2,77,Wind blowing from the west-northwest,3,,,50%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.9,,,,,,
18.02.2024 07:00,26.6,758.8,759.1,1.2,91,"Calm, no wind",0,,,70 – 80%., ,,,26,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25,Trace of precipitation,24,,,,
18.02.2024 04:00,26.2,757.6,758,-0.3,94,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,25.1,,,,,,
18.02.2024 01:00,26.8,757.9,758.2,-1,89,"Calm, no wind",0,,,"90  or more, but not 100%",Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",60%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,24.9,Trace of precipitation,6,,,,
17.02.2024 22:00,27.2,758.9,759.3,1.2,82,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",60%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,23.9,,,,,,
17.02.2024 19:00,27.2,757.7,758,2.2,85,"Calm, no wind",0,,,"90  or more, but not 100%",State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Rain.,,33.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",60%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,24.5,Trace of precipitation,6,,,,
17.02.2024 16:00,31.2,755.5,755.9,-0.6,73,Wind blowing from the north,2,,,"90  or more, but not 100%","Thunderstorm, but no precipitation at the time of observation. ",Thunderstorm(s) with or without precipitation.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",50%.,300-600,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.9,,,,,,
17.02.2024 13:00,33.2,756.1,756.5,-2,66,Wind blowing from the west-northwest,5,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.9,,,,,,
17.02.2024 10:00,31.6,758.1,758.5,0.4,72,Wind blowing from the north-west,2,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,26,,,,,,
17.02.2024 07:00,27.6,757.7,758.1,0.7,87,Wind blowing from the south-southeast,2,,,50%., ,,,25.2,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.2,0.4,24,,,,
17.02.2024 04:00,26,757,757.3,-0.2,94,Wind blowing from the west-northwest,1,,,70 – 80%., ,,,,,Stratocumulus cumulogenitus.,40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",8,24.9,,,,,,
17.02.2024 01:00,26.4,757.2,757.5,-1.3,91,"Calm, no wind",0,,,100%.,Rain (not freezing) not falling as shower(s). ,Thunderstorm(s) with or without precipitation.,Rain.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",50%.,300-600,Altostratus opacus or Nimbostratus.,,8,24.8,0.4,6,,,,
16.02.2024 22:00,30,758.5,758.8,1.3,82,Wind blowing from the north-west,3,,,"90  or more, but not 100%","Thunderstorm, but no precipitation at the time of observation. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,26.6,,,,,,
16.02.2024 19:00,30.6,757.2,757.5,1.7,76,Wind blowing from the north-west,3,,,70 – 80%., ,,,,34.2,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,25.8,,,,,,
